E_Name,Class,Direction,Time 
E_54450,car,route_8,5796.4547662
E_54452,car,route_8,5796.6727515
E_54448,car,route_7,5796.7510004000005
E_54457,car,route_8,5797.1146438000005
E_54460,car,route_6,5797.5495016
E_54461,car,route_8,5797.7683064
E_54476,car,route_8,5798.7894158
E_54487,car,route_8,5799.8820536
E_54492,car,route_8,5800.2474708
E_54493,car,route_6,5800.3995887
E_54494,car,route_6,5800.6182816
E_54516,car,route_8,5803.9714824
E_54479,car,route_7,5806.5992109
E_54540,car,route_8,5807.0413607
E_54544,car,route_6,5807.9141385
E_54620,motorcycle,route_7,5815.3533247000005
E_54657,car,route_8,5819.5757798
E_54667,car,route_8,5820.0140766
E_54702,car,route_8,5822.998305200001
E_54713,car,route_8,5825.404068700001
E_54715,car,route_8,5825.5498322
E_54729,car,route_8,5827.2268474
E_54734,car,route_8,5827.7357879
E_54745,motorcycle,route_7,5829.2674791
E_54838,car,route_7,5842.9143568
E_54842,car,route_7,5843.7860907
E_54848,car,route_7,5844.588386
E_54870,car,route_8,5847.7984883
E_54875,car,route_8,5848.4561561
E_54879,car,route_8,5849.041139100001
E_54909,car,route_8,5852.030789400001
E_55033,car,route_8,5869.1629711000005
E_55035,car,route_8,5869.3824793
E_55041,car,route_8,5869.6016963
E_55042,motorcycle,route_7,5869.896981100001
E_55055,car,route_8,5871.2902731
E_55057,car,route_8,5871.4351781000005
E_55073,car,route_8,5873.114881
E_55079,car,route_8,5873.2601855
E_55082,car,route_8,5873.6235075
E_55086,car,route_8,5873.7711340000005
E_55095,car,route_8,5874.7931461
E_55122,car,route_8,5877.2042638
E_55136,car,route_8,5879.4655192
E_55140,car,route_8,5879.610702800001
E_55145,car,route_8,5879.9003246
E_55149,car,route_8,5880.4111548
E_55189,car,route_8,5884.5011547
E_55195,car,route_8,5885.0099553
E_55214,car,route_8,5886.9777964
E_55238,car,route_8,5891.5061027
E_55242,car,route_8,5891.8691813000005
E_55243,car,route_8,5892.0875616
E_55253,car,route_8,5893.6991397
E_55255,car,route_8,5893.9170559
E_55258,car,route_8,5894.6486658
E_55268,car,route_8,5895.9643612
E_55272,car,route_8,5896.3266136
E_55285,car,route_8,5897.4238578
E_55289,car,route_8,5897.8628368
E_55290,car,route_8,5898.0800974
E_55294,car,route_8,5898.3021079
E_55312,car,route_8,5902.8960319
E_55313,car,route_8,5903.041092500001
E_55351,car,route_7,5907.1986044000005
E_55354,car,route_7,5907.4160609
E_55513,car,route_8,5922.0727408
E_55532,car,route_8,5924.3391425
E_55537,car,route_8,5924.5567222
E_55544,car,route_8,5925.217823800001
E_55558,car,route_8,5927.181640000001
E_55582,car,route_7,5930.175274
E_55589,car,route_7,5930.465264
E_55778,car,route_8,5949.882818800001
E_55837,car,route_8,5953.5355004
E_55877,car,route_8,5957.179276700001
E_55891,car,route_8,5958.130943300001
E_55901,car,route_8,5958.7867942
E_55910,car,route_8,5959.8077196
E_55921,car,route_8,5960.829167
E_55922,car,route_8,5960.9743979
E_55923,car,route_8,5961.1215425
E_55939,car,route_8,5962.758125
E_55948,car,route_8,5964.5147623
E_55962,car,route_8,5966.0514482
E_55933,car,route_7,5966.3443643
E_55973,car,route_8,5967.2937512
E_55985,car,route_8,5968.8331473
E_56001,car,route_8,5971.8268206
E_56012,car,route_8,5972.9255748000005
E_56035,motorcycle,route_7,5974.7542799
E_56081,car,route_8,5979.134192
E_56084,car,route_8,5979.4994044000005
E_56086,car,route_8,5979.9393949000005
E_56095,car,route_8,5981.8346882000005
E_56125,car,route_7,5987.4590635
E_56325,car,route_7,6001.9168164
E_56341,car,route_7,6003.4488915
E_56346,car,route_7,6004.3203863
E_56353,car,route_8,6004.684191
E_56354,car,route_8,6004.8341102
E_56355,car,route_8,6004.985107
E_56371,car,route_8,6006.5850453
E_56377,car,route_8,6007.024234
E_56384,car,route_8,6007.4613175
E_56456,car,route_8,6013.736272300001
E_56486,car,route_7,6020.67796
E_56519,car,route_8,6020.9692298
E_56542,car,route_8,6022.9563367
E_56549,car,route_8,6023.5403793000005
E_56554,car,route_8,6023.906184500001
E_56564,car,route_8,6025.2240247
E_56578,car,route_8,6026.6164028
E_56594,car,route_8,6028.5855173
E_56595,car,route_8,6029.022503900001
E_56657,car,route_8,6033.9269663000005
E_56661,car,route_8,6034.6608686
E_56664,car,route_8,6035.1757097
E_56669,car,route_8,6035.5447814
E_56670,car,route_8,6035.6915572
E_56732,car,route_8,6044.5920974
E_56736,car,route_8,6045.325724
E_56743,car,route_8,6045.907629400001
E_54094,car,route_8,6059.32909
E_56932,car,route_6,6061.2281241
E_56957,car,route_6,6061.813258
E_56970,car,route_8,6062.325852
E_56910,car,route_7,6062.3991851
E_56989,car,route_6,6064.0060209
E_56997,motorcycle,route_7,6064.5882942
E_56976,car,route_8,6067.506845
E_57081,car,route_6,6069.11469
E_57076,car,route_8,6069.1147116
E_57062,car,route_6,6071.1587965
E_57178,car,route_7,6072.4003711000005
E_57184,car,route_7,6072.6888089
E_57059,car,route_8,6074.0755234
E_57218,motorcycle,route_6,6074.0755475000005
E_57236,car,route_8,6077.2034218
E_57284,car,route_8,6080.410951100001
E_57260,car,route_6,6080.7781093
E_57352,car,route_8,6083.3316888
E_57408,car,route_6,6084.060383
E_57413,car,route_6,6086.5342455
E_57483,car,route_6,6090.1066347000005
E_57489,car,route_8,6091.4894544
E_57527,car,route_7,6092.5831509
E_57548,motorcycle,route_8,6094.0367611
E_57542,car,route_8,6096.0095368
E_57596,motorcycle,route_6,6096.227764
E_57601,motorcycle,route_7,6096.300479
E_57603,car,route_8,6096.3732655
E_57615,motorcycle,route_6,6096.7379784
E_57655,motorcycle,route_7,6098.0488179
E_57554,car,route_6,6099.1414113
E_57700,motorcycle,route_8,6099.5090914
E_57728,motorcycle,route_8,6100.600324200001
E_57682,car,route_6,6102.412716100001
E_57742,car,route_8,6103.435473500001
E_57778,car,route_7,6103.8713177
E_57800,car,route_6,6104.8151065
E_57815,motorcycle,route_6,6105.4714393
E_57809,car,route_6,6106.8572474
E_57808,car,route_8,6107.6566209
E_57850,car,route_6,6110.3564715
E_57928,truck,route_7,6111.3007372
E_57848,car,route_6,6112.908601
E_58037,car,route_8,6115.8254394000005
E_57976,car,route_6,6116.3320043
E_58079,car,route_6,6119.2480445
E_58122,truck,route_8,6120.1259231
E_58131,car,route_7,6122.0154295
E_58070,car,route_6,6122.308865200001
E_58148,car,route_7,6122.671521900001
E_58202,motorcycle,route_7,6126.313544600001
E_58219,motorcycle,route_6,6127.4017495
E_58220,motorcycle,route_7,6127.4017795
E_58232,car,route_8,6129.2240758
E_58302,car,route_7,6141.0239447
E_58268,bus,route_8,6141.2413392
E_58330,motorcycle,route_7,6143.362139100001
E_58382,truck,route_7,6158.611740400001
E_58573,truck,route_7,6179.1943397000005
E_58680,car,route_7,6189.4144456
E_58751,car,route_7,6196.7853857
E_58884,car,route_7,6206.5789723
E_58886,car,route_7,6206.7963164
E_58890,car,route_7,6207.0154978
E_58898,car,route_7,6207.892068
E_58936,car,route_7,6211.756252900001
E_59033,car,route_7,6222.8462059
E_59251,car,route_7,6249.9650699
E_59361,car,route_7,6258.1800098
E_59452,car,route_7,6271.3025201
E_59512,car,route_7,6275.245065800001
E_59533,car,route_7,6277.0867405
E_59548,car,route_7,6281.1797384
E_59599,car,route_7,6282.1466202
E_59644,car,route_7,6286.4849236
E_59649,car,route_7,6287.2160578
E_59660,car,route_7,6287.5818031
E_59628,car,route_7,6289.996786000001
E_59706,car,route_7,6297.6907146
E_59754,car,route_7,6297.9871442
E_59869,car,route_7,6306.9432192
E_59884,car,route_7,6308.3096406
E_59914,car,route_7,6314.6292509
E_60036,car,route_7,6322.8540591
E_60104,car,route_7,6328.3305447
E_60245,car,route_7,6342.2247825
E_60397,car,route_7,6349.0679282
E_60474,car,route_7,6360.7697439
E_60542,car,route_7,6364.7440698
E_60527,car,route_7,6369.033201
E_60711,car,route_7,6386.9317203
E_60780,car,route_7,6387.9261685
E_61118,car,route_7,6421.451465300001
E_61182,car,route_7,6429.7958706
E_61357,car,route_7,6446.7198882
E_61577,car,route_6,6458.6412294
E_61612,car,route_6,6459.1479047
E_61622,motorcycle,route_6,6459.5854648
E_61635,car,route_8,6462.735629700001
E_61573,car,route_7,6463.2455232
E_61715,car,route_7,6466.087933700001
E_61662,car,route_6,6467.3274286000005
E_61702,truck,route_8,6468.56556
E_61726,car,route_6,6471.0558667000005
E_61749,car,route_8,6471.7091312
E_61804,car,route_7,6474.6296721
E_61822,truck,route_6,6475.6542619
E_61836,car,route_8,6476.2388507000005
E_61903,car,route_6,6477.7000207
E_61945,motorcycle,route_6,6479.45611
E_61958,motorcycle,route_6,6480.1100887
E_61977,car,route_7,6480.6931553
E_61920,car,route_8,6480.7659211
E_61924,car,route_6,6483.6161754
E_62022,bus,route_8,6484.56895
E_61966,car,route_7,6484.713393
E_62056,car,route_8,6487.1197965
E_62130,motorcycle,route_6,6488.8748279
E_62133,motorcycle,route_6,6489.0921387
E_62140,motorcycle,route_6,6489.2374575
E_62118,car,route_8,6489.6019887
E_62156,car,route_8,6490.0460242
E_62162,motorcycle,route_6,6490.483946
E_62170,motorcycle,route_6,6490.700647000001
E_62172,motorcycle,route_6,6490.845888700001
E_62193,motorcycle,route_6,6491.6501238
E_62151,car,route_6,6492.378636
E_62241,motorcycle,route_7,6493.2540135
E_62254,motorcycle,route_6,6493.9088112
E_62198,car,route_8,6494.199315700001
E_62344,motorcycle,route_8,6496.3197693
E_62360,motorcycle,route_6,6497.2692419
E_62418,motorcycle,route_6,6498.2873994
E_62423,motorcycle,route_6,6498.431978600001
E_62406,car,route_7,6499.4589547000005
E_62495,car,route_8,6500.7731519
E_62407,car,route_6,6503.5426266
E_62525,car,route_8,6503.5426613
E_62606,truck,route_6,6506.6862079
E_62622,truck,route_8,6508.6560443
E_62692,bus,route_7,6509.7557173000005
E_62686,car,route_6,6509.9004974
E_62693,car,route_6,6512.749089100001
E_62705,car,route_8,6512.9696627
E_62751,car,route_7,6513.5517479
E_62772,car,route_6,6516.5526236000005
E_62781,bus,route_8,6518.3041921
E_62738,car,route_7,6519.3272496
E_62819,truck,route_6,6522.9965431
E_62838,truck,route_8,6523.2142598
E_62857,car,route_7,6524.0228488
E_62893,car,route_6,6526.4604811
E_62929,motorcycle,route_7,6526.538333
E_62938,car,route_6,6527.794960900001
E_62941,truck,route_8,6528.3849483
E_62955,truck,route_8,6529.2756888
E_63078,motorcycle,route_7,6544.715256
E_63154,car,route_7,6557.1336645
E_63156,car,route_7,6557.7242822
E_63169,car,route_7,6558.6117682
E_63222,car,route_7,6562.4608475
E_63233,bus,route_7,6563.4939713
E_63235,car,route_7,6564.1616165000005
E_63350,truck,route_7,6581.7209436
E_63382,car,route_7,6581.943991
E_63452,car,route_7,6588.2379984
E_63532,truck,route_7,6598.546786100001
E_63599,car,route_7,6603.0003904000005
E_63718,car,route_7,6614.5616886
E_63792,car,route_7,6621.4964443
E_64127,car,route_7,6655.934485600001
E_64299,car,route_6,6673.750144600001
E_64308,car,route_6,6674.2571944
E_64310,motorcycle,route_6,6674.4764482
E_64318,car,route_6,6674.7672651
E_64325,car,route_6,6675.2033647
E_64336,car,route_6,6675.6448675
E_64339,car,route_6,6676.0075361
E_64381,car,route_7,6682.2776935
E_64383,car,route_7,6682.4226797
E_64795,bus,route_7,6724.733988200001
E_64803,car,route_7,6725.0237776
E_65263,motorcycle,route_7,6767.9549341
E_65358,motorcycle,route_7,6777.132777
E_65311,car,route_6,6782.0145142
E_65438,car,route_6,6783.545030300001
E_65723,car,route_7,6815.2194188
E_65731,car,route_7,6816.0954541
E_65735,bus,route_7,6816.8279621
E_65751,car,route_7,6821.199936800001
E_65870,car,route_6,6832.8974839
E_65936,car,route_6,6836.1066361
E_65970,car,route_6,6840.113755
E_65993,car,route_6,6842.378132
E_65998,car,route_6,6842.813943900001
E_66011,car,route_6,6843.4717341000005
E_66056,truck,route_6,6846.462641200001
E_66059,bus,route_8,6846.8950303
E_66072,car,route_6,6849.5271904
E_66079,bus,route_8,6850.8376686
E_66130,car,route_7,6854.4081717
E_66178,car,route_8,6855.2123614
E_66180,motorcycle,route_8,6855.212391
E_66167,car,route_7,6855.429887
E_66199,bus,route_7,6856.5240369
E_66171,truck,route_6,6857.2532636000005
E_66263,motorcycle,route_6,6859.5846032
E_66315,car,route_6,6861.332953300001
E_66222,car,route_6,6862.1419427
E_66342,motorcycle,route_7,6862.1420020000005
E_66237,car,route_7,6866.0773463000005
E_66369,truck,route_6,6866.2943729
E_66446,car,route_6,6868.5420031
E_66489,car,route_6,6869.7781505
E_66497,truck,route_6,6870.7192913
E_66556,motorcycle,route_7,6872.9795482
E_66507,car,route_6,6873.8549763
E_66590,bus,route_8,6874.294557900001
E_66612,car,route_6,6875.6039742
E_66591,car,route_6,6877.4276221
E_66669,car,route_6,6878.7418543
E_66677,truck,route_8,6879.319668200001
E_66752,car,route_8,6881.1477935
E_66650,car,route_6,6881.9508267
E_66733,car,route_8,6883.1881453000005
E_66788,car,route_6,6885.1586727
E_66806,car,route_8,6886.9818938
E_66902,motorcycle,route_7,6889.2430303
E_66908,car,route_7,6890.701746600001
E_66934,car,route_7,6890.8461979
E_66849,car,route_6,6891.212107
E_66901,car,route_8,6892.5918916
E_66973,car,route_6,6894.1985927000005
E_66969,car,route_7,6894.198623
E_67001,car,route_7,6894.7852167
E_67014,car,route_6,6895.1513387
E_67017,car,route_6,6895.370049300001
E_66966,car,route_8,6895.6599044
E_67074,motorcycle,route_7,6898.066916700001
E_66996,car,route_6,6898.4323105
E_66979,car,route_7,6899.6010349
E_67104,car,route_7,6899.8208203
E_67113,car,route_8,6900.037776
E_67121,car,route_8,6901.1301706
E_67136,car,route_8,6901.2772728
E_67116,car,route_8,6903.255493600001
E_67110,truck,route_6,6904.5016446
E_67022,car,route_7,6904.7196012
E_67176,car,route_6,6906.8330789
E_67198,car,route_8,6907.269363400001
E_67217,car,route_7,6908.9492427000005
E_67308,car,route_6,6910.77397
E_67311,car,route_6,6910.9192742000005
E_67320,motorcycle,route_6,6911.5040238
E_67323,car,route_8,6911.504047
E_67329,car,route_8,6912.3052839
E_67368,motorcycle,route_7,6914.1359043
E_67503,car,route_7,6930.7683567
E_67505,truck,route_7,6930.9864058
E_67523,motorcycle,route_7,6932.8170822
E_67570,car,route_6,6937.7088759
E_67577,car,route_6,6937.9976004
E_67585,car,route_6,6938.949125
E_67628,truck,route_7,6942.7502523
E_67640,car,route_6,6944.945401
E_67642,car,route_7,6944.945428
E_67645,car,route_7,6945.0906467
E_67660,car,route_6,6947.6576623
E_67663,car,route_6,6948.3908976
E_67671,car,route_6,6949.1187114
E_67681,car,route_6,6950.1426441
E_67689,car,route_6,6951.7432869
E_67658,car,route_7,6953.3550947
E_67698,car,route_7,6953.5727065
E_67729,car,route_6,6956.9252713000005
E_67869,motorcycle,route_7,6974.6638986
E_67874,car,route_6,6975.8330396
E_67881,motorcycle,route_7,6976.3432511
E_67880,car,route_6,6976.5617346
E_67882,motorcycle,route_7,6976.7064892
E_67887,car,route_6,6977.5853554000005
E_67895,car,route_6,6979.8484681
E_67922,motorcycle,route_6,6980.9387091
E_67992,car,route_6,6990.4985146
E_68002,car,route_6,6992.759676600001
E_68107,car,route_7,7003.4836333
E_68120,car,route_6,7007.791018700001
E_68303,motorcycle,route_7,7020.0437849
E_68356,car,route_6,7026.3175753000005
E_68338,car,route_7,7028.7329338
E_68524,car,route_7,7045.0396976
E_68526,car,route_7,7045.2575048
E_68532,car,route_7,7045.7733933
E_68542,car,route_7,7046.5090129
E_68552,car,route_7,7047.4592816
E_68635,car,route_6,7055.478716600001
E_68651,car,route_6,7058.1096131
E_68676,car,route_6,7060.8851611
E_68723,car,route_6,7063.3637024
E_68750,car,route_7,7066.729307500001
E_68769,car,route_6,7070.0858454
E_68837,car,route_6,7074.1164768
E_68867,car,route_6,7077.3932849
E_68876,car,route_6,7077.8317508
E_68890,car,route_6,7079.219328900001
E_68891,car,route_6,7079.4370718
E_68896,car,route_6,7079.656873100001
E_68914,car,route_6,7080.6819401
E_68952,car,route_6,7087.2486147
E_69005,car,route_6,7092.297782600001
E_69009,car,route_6,7092.442893400001
E_68977,car,route_7,7094.2698461
E_69070,car,route_6,7095.804126200001
E_69084,motorcycle,route_7,7097.047857500001
E_69117,car,route_6,7098.9539328
E_69141,motorcycle,route_7,7102.1060206
E_69208,car,route_6,7107.0697017
E_69211,car,route_6,7107.3650441
E_69214,car,route_6,7107.5828056
E_69223,car,route_6,7109.3338706
E_69237,car,route_6,7110.2834916
E_69245,car,route_6,7110.6494868
E_69254,motorcycle,route_7,7111.6694851
E_69256,car,route_6,7111.8148247
E_69258,car,route_6,7112.178645200001
E_69268,car,route_6,7112.9155228
E_69276,car,route_6,7113.4289887
E_69281,car,route_6,7113.867112700001
E_69356,car,route_7,7125.6303542000005
E_69454,car,route_6,7131.8343056
E_69481,motorcycle,route_7,7133.5171359000005
E_69520,car,route_6,7135.859955700001
E_69546,car,route_6,7137.7619537
E_69571,car,route_6,7140.1699691
E_69611,car,route_6,7143.535490900001
E_69667,car,route_7,7150.5411592
E_69705,car,route_7,7150.685883900001
E_69755,car,route_6,7154.6262245
E_69771,car,route_6,7157.7649583
E_69897,car,route_6,7166.677017800001
E_69903,car,route_7,7168.2122242000005
E_69921,car,route_6,7168.656402500001
E_69936,car,route_6,7169.6759201
E_69995,motorcycle,route_7,7173.6940679
E_70007,car,route_7,7174.5721752
E_70040,car,route_7,7182.0124281
E_70112,car,route_7,7182.231368000001
E_70178,car,route_6,7188.8172483
E_70218,car,route_6,7191.6680936
E_70242,car,route_6,7193.5695403
E_70309,car,route_6,7199.6991419000005
E_70327,car,route_6,7201.7436058
E_70375,car,route_6,7205.9106885
E_70347,car,route_7,7206.128861300001
E_70395,car,route_6,7207.3006363
E_70409,car,route_6,7208.4717867
E_70413,car,route_6,7208.690716200001
E_70436,car,route_6,7212.5595251
E_70482,car,route_6,7216.7976828
E_70497,car,route_8,7222.878079
E_70643,motorcycle,route_7,7224.623028
E_70655,motorcycle,route_7,7224.9263229
E_68928,car,route_6,7225.0787392
E_70661,car,route_8,7225.5341127
E_70656,car,route_6,7227.2714329
E_70702,car,route_7,7227.4991606
E_70648,car,route_8,7228.6408326
E_70773,car,route_8,7230.5373564
E_70783,car,route_6,7231.4894673
E_70832,car,route_7,7233.8950135000005
E_70750,car,route_8,7234.772038800001
E_70854,car,route_7,7234.918314500001
E_70857,car,route_6,7235.286959800001
E_70864,car,route_6,7235.287004100001
E_70875,car,route_8,7235.9438357
E_70870,motorcycle,route_8,7236.2334096
E_70941,truck,route_6,7238.941442400001
E_70957,car,route_6,7239.5241156
E_70876,car,route_8,7240.252822
E_71006,motorcycle,route_6,7241.3481675
E_70910,car,route_7,7241.8634103
E_70945,car,route_6,7244.200208300001
E_71008,car,route_8,7245.0710472
E_71089,car,route_6,7245.144071000001
E_71094,car,route_6,7245.2953141
E_71144,motorcycle,route_6,7246.3899952
E_71201,car,route_6,7248.7261008000005
E_71206,car,route_6,7248.9489586
E_71156,car,route_8,7249.751532
E_71271,car,route_8,7251.209917900001
E_71329,motorcycle,route_7,7253.8278069
E_71332,motorcycle,route_6,7253.827829700001
E_71341,motorcycle,route_7,7254.0470254
E_71316,car,route_8,7254.9184661
E_71390,car,route_6,7256.0868683
E_71409,car,route_8,7256.8096759
E_71412,bus,route_6,7257.0272233000005
E_71425,bus,route_6,7257.6110686
E_71407,car,route_8,7259.2150753000005
E_71430,car,route_6,7259.943803300001
E_71473,car,route_6,7262.4911149
E_71478,car,route_8,7263.2200365
E_71525,car,route_6,7263.7293644
E_71553,truck,route_7,7266.0638596
E_71509,car,route_6,7266.3571704000005
E_71554,car,route_8,7268.035895
E_71543,car,route_7,7268.6933248000005
E_71565,car,route_6,7268.6933522
E_71600,car,route_6,7269.8593686
E_71608,car,route_6,7270.0058987
E_71609,car,route_6,7270.079072
E_71596,car,route_8,7271.1019464
E_71540,car,route_6,7271.6160312
E_71593,car,route_6,7272.562067100001
E_71633,car,route_6,7272.6392891000005
E_71629,car,route_8,7274.3899332
E_71662,motorcycle,route_6,7274.9026835
E_71611,car,route_6,7275.5596021
E_71692,motorcycle,route_6,7276.577032900001
E_71688,car,route_8,7277.8166584
E_71739,car,route_6,7279.3493049
E_71745,motorcycle,route_6,7279.4223315
E_71746,motorcycle,route_7,7279.422353800001
E_71726,car,route_6,7281.6138449
E_71791,car,route_6,7281.7630183
E_71795,car,route_6,7284.4485746
E_71827,truck,route_8,7285.6787509000005
E_71757,truck,route_6,7287.4170964
E_71878,truck,route_7,7288.2970219
E_71890,motorcycle,route_6,7288.8071615
E_71904,motorcycle,route_6,7289.3885797
E_71941,motorcycle,route_6,7290.7791735
E_71885,car,route_6,7292.3823125
E_71947,car,route_8,7293.689500500001
E_71895,car,route_7,7294.0561034
E_72004,car,route_8,7295.4434367
E_72033,car,route_7,7295.8067659
E_72039,truck,route_7,7296.3905813
E_71986,car,route_6,7298.6541231
E_72045,bus,route_7,7300.4712522
E_72073,car,route_6,7302.003114900001
E_72095,car,route_6,7302.8768154
E_72119,truck,route_6,7305.3495115000005
E_72147,truck,route_8,7311.1765124
E_72203,car,route_7,7313.5074299
E_72245,motorcycle,route_7,7316.711816800001
E_72317,truck,route_6,7320.5059872
E_72334,car,route_6,7321.235976100001
E_72363,motorcycle,route_7,7323.2825192
E_72463,car,route_7,7332.3029426
E_72496,car,route_7,7333.756751100001
E_72499,car,route_7,7333.9063629
E_72557,motorcycle,route_7,7338.1310134000005
E_72506,truck,route_6,7339.1516471
E_72578,truck,route_6,7340.1742479
E_72591,truck,route_6,7340.6111931000005
E_72598,car,route_7,7347.7512475
E_72711,car,route_7,7348.1183902
E_72720,truck,route_6,7349.1360419
E_72743,car,route_7,7351.5397103000005
E_72795,car,route_7,7355.5592881
E_72813,car,route_7,7356.654760400001
E_72816,car,route_7,7356.8000107
E_72788,truck,route_6,7356.9502396
E_72822,truck,route_6,7357.3150511
E_72858,truck,route_6,7360.371596200001
E_73002,car,route_7,7371.2271564
E_73052,car,route_7,7380.3283656
E_73094,car,route_7,7380.6944583
E_73098,car,route_7,7380.840958700001
E_73095,truck,route_6,7381.4201318000005
E_73176,motorcycle,route_7,7387.164953500001
E_73178,motorcycle,route_7,7387.3819868
E_73218,truck,route_6,7390.8648094
E_73230,bus,route_6,7391.8848974
E_73220,car,route_7,7392.6114844
E_73245,car,route_7,7394.0659684
E_73244,truck,route_6,7394.5039905
E_73254,truck,route_6,7394.6480239
E_73260,car,route_7,7395.0124468
E_73259,truck,route_6,7395.0870929
E_73272,car,route_7,7396.3263137
E_73275,car,route_7,7396.472187
E_73281,truck,route_6,7397.1262042
E_73291,truck,route_6,7398.805082100001
E_73362,truck,route_6,7404.4095835
E_73371,car,route_7,7404.5541758
E_73374,truck,route_6,7405.0609498
E_73412,car,route_7,7409.1345859
E_73425,truck,route_6,7412.7656976
E_73495,truck,route_6,7416.4697038
E_73513,truck,route_6,7420.4625821
E_73650,truck,route_6,7428.143371900001
E_73828,car,route_7,7443.77537
E_73889,truck,route_6,7446.611496500001
E_73906,truck,route_6,7447.805520700001
E_73909,truck,route_6,7448.109974800001
E_73911,truck,route_6,7448.5581643000005
E_73930,bus,route_6,7450.1995963
E_73962,truck,route_6,7454.0811039
E_73986,truck,route_6,7456.7630937
E_73994,truck,route_6,7457.2089332000005
E_74000,truck,route_6,7457.8064217
E_74020,truck,route_6,7459.154650500001
E_74029,truck,route_6,7459.5285487
E_74041,truck,route_6,7460.1263092
E_74062,truck,route_6,7462.5963159
E_74078,truck,route_6,7464.604542
E_74089,truck,route_6,7464.8276051
E_74092,truck,route_6,7465.0504495000005
E_74122,truck,route_6,7469.0066149
E_74287,bus,route_6,7481.9155761
E_74329,bus,route_6,7483.8552881000005
E_74366,car,route_7,7487.8703314
E_74372,car,route_7,7488.3161778
E_74400,bus,route_6,7491.5297032
E_74407,bus,route_6,7491.9753557
E_74414,bus,route_6,7492.348416
E_74405,car,route_7,7497.0513342
E_74512,car,route_7,7502.0573868
E_74750,car,route_7,7514.8984538
E_74877,car,route_7,7524.0347251
E_74974,bus,route_7,7532.412133
E_75012,truck,route_6,7532.4854002
E_75055,truck,route_6,7537.0061768000005
E_75231,truck,route_6,7560.4530993
E_75322,car,route_7,7568.0230155
E_75326,car,route_7,7568.2445478
E_75332,car,route_7,7568.4616673
E_75334,truck,route_7,7569.479669400001
E_75435,car,route_7,7576.6907122
E_75703,motorcycle,route_7,7595.054314200001
E_75849,truck,route_6,7602.9864333000005
E_75893,car,route_6,7604.3020075
E_75897,car,route_8,7604.3770110000005
E_75844,car,route_8,7606.7063151
E_75989,motorcycle,route_6,7606.8566296
E_75991,truck,route_8,7606.9316261
E_75997,truck,route_8,7607.0772304
E_76002,truck,route_8,7607.2944828
E_76018,motorcycle,route_7,7607.7328177
E_76044,car,route_8,7608.751175400001
E_76042,car,route_8,7608.825638400001
E_76047,motorcycle,route_6,7608.8980026
E_76036,car,route_8,7610.795578300001
E_76121,car,route_8,7611.0888821
E_76229,truck,route_8,7616.4168121
E_76289,car,route_6,7616.6343771
E_76318,car,route_6,7618.0222371
E_76399,car,route_6,7621.6637925
E_76422,bus,route_7,7622.902337500001
E_76388,car,route_6,7624.7995004
E_76502,car,route_6,7626.4040744
E_76503,car,route_6,7626.4788478
E_76495,truck,route_7,7627.0633804
E_76535,car,route_6,7627.8631772
E_76557,motorcycle,route_6,7628.9579645
E_76551,car,route_7,7630.933887300001
E_76602,car,route_6,7631.2973671
E_76571,car,route_8,7633.4083040000005
E_76601,car,route_6,7633.7002746
E_76590,car,route_7,7633.9169909
E_76658,car,route_6,7635.3089879
E_76639,car,route_6,7637.3517911
E_76731,bus,route_6,7641.576813600001
E_76737,car,route_6,7643.767821
E_76750,car,route_8,7644.0597608
E_76785,car,route_7,7644.7875650000005
E_76812,car,route_7,7644.9330717
E_76823,car,route_8,7645.5175657
E_76808,car,route_6,7646.2505036
E_76816,car,route_8,7647.3498789000005
E_76864,motorcycle,route_6,7648.2992584
E_76887,car,route_6,7649.9038664
E_76915,car,route_7,7650.9319031
E_76867,car,route_8,7651.2269996
E_76916,car,route_6,7652.2443608
E_76950,car,route_6,7653.2710926
E_76912,car,route_6,7654.2959946
E_76952,car,route_8,7656.6998506
E_76977,car,route_6,7657.796628200001
E_77028,motorcycle,route_7,7658.521693000001
E_77007,truck,route_8,7660.2010962
E_77069,motorcycle,route_6,7660.9311545
E_77046,car,route_7,7662.1704115
E_77078,car,route_8,7663.2588572
E_77132,car,route_8,7664.8646641000005
E_77094,car,route_6,7664.9372783
E_77150,motorcycle,route_6,7666.685757300001
E_77136,car,route_6,7667.8494699
E_77145,car,route_8,7668.3632699
E_77175,car,route_6,7668.4378843
E_77220,car,route_6,7671.431619800001
E_77193,car,route_7,7671.8761431
E_77219,car,route_8,7673.9889044
E_77230,truck,route_6,7674.718673
E_77258,car,route_8,7675.2994862000005
E_77262,truck,route_6,7675.595199400001
E_77268,truck,route_6,7675.8129613
E_77265,truck,route_8,7676.3265799
E_77281,bus,route_7,7676.6932791
E_77293,car,route_6,7679.091308800001
E_77330,motorcycle,route_7,7679.1634811
E_77294,truck,route_8,7680.9874715000005
E_77354,motorcycle,route_6,7681.2762476
E_77316,car,route_6,7685.6401093
E_77413,bus,route_7,7686.6640614
E_77365,car,route_8,7686.8091205
E_77462,car,route_8,7689.4339623000005
E_77478,car,route_8,7690.6017778000005
E_77361,car,route_6,7691.630140300001
E_77406,car,route_7,7692.2108663
E_77501,car,route_7,7693.1620175
E_77510,car,route_6,7694.621365200001
E_77515,car,route_6,7694.7672281000005
