Name,Class,Direction,Time
N_10770,motorcycle,route_10,683.8657431

N_10847,motorcycle,route_10,684.0103849000001

N_10878,motorcycle,route_9,684.8927838000001

N_10697,car,route_10,685.4719309000001

N_10907,motorcycle,route_10,685.6162562000001

N_10955,motorcycle,route_9,686.4936779000001

N_10985,car,route_10,687.0776414000001

N_10990,car,route_10,687.2254616

N_10946,motorcycle,route_10,687.5892664

N_11092,motorcycle,route_9,689.6235027

N_11072,motorcycle,route_10,690.0602333

N_11111,motorcycle,route_10,690.4240366

N_10485,car,route_9,690.4965341000001

N_11064,truck,route_10,691.8776472000001

N_11147,motorcycle,route_10,692.4602644

N_11200,motorcycle,route_9,692.6755852

N_11213,motorcycle,route_10,693.1793317

N_11222,motorcycle,route_9,693.3955420000001

N_11233,motorcycle,route_9,693.7593302

N_11245,motorcycle,route_9,694.191087

N_11248,motorcycle,route_9,694.3345764000001

N_11254,car,route_10,694.6258978000001

N_11212,truck,route_10,698.2458204000001

N_11345,motorcycle,route_9,698.5345964

N_11325,motorcycle,route_9,699.5496411

N_11398,motorcycle,route_11,700.6462861

N_11384,motorcycle,route_9,700.7925217000001

N_11424,motorcycle,route_10,702.6702839000001

N_11439,car,route_10,702.7424128

N_11450,motorcycle,route_11,703.0327962

N_11417,motorcycle,route_9,703.1050245

N_11464,motorcycle,route_11,703.3934998000001

N_11381,car,route_10,704.7662256

N_11485,motorcycle,route_9,704.9092575000001

N_11492,motorcycle,route_9,705.2005532000001

N_11500,motorcycle,route_11,705.200592

N_11524,car,route_10,706.0697899

N_11441,car,route_10,706.362654

N_11542,motorcycle,route_9,707.1507634000001

N_11559,motorcycle,route_11,707.9490226

N_11570,motorcycle,route_11,708.1662661

N_11563,motorcycle,route_9,708.3152136

N_11207,car,route_10,708.6756795

N_11579,motorcycle,route_11,708.6757079

N_11586,motorcycle,route_10,709.2553074

N_11589,motorcycle,route_10,709.4718554000001

N_11605,motorcycle,route_9,710.4815669000001

N_11634,motorcycle,route_11,711.7012906

N_11626,motorcycle,route_9,712.0584583

N_11640,motorcycle,route_10,713.7170610000001

N_11657,motorcycle,route_9,714.0778025000001

N_11666,motorcycle,route_9,714.3667310000001

N_11677,motorcycle,route_11,714.9408535

N_11679,motorcycle,route_10,716.1652206

N_11711,motorcycle,route_11,716.7395437

N_11718,motorcycle,route_11,717.2396749000001

N_11708,motorcycle,route_9,718.604085

N_11731,motorcycle,route_11,718.6760544

N_11721,motorcycle,route_10,718.818613

N_11752,motorcycle,route_9,719.9749116

N_11747,motorcycle,route_9,724.2323624

N_11807,motorcycle,route_10,726.2530513

N_11849,motorcycle,route_10,726.6902905000001

N_11860,motorcycle,route_11,727.1969725

N_11844,motorcycle,route_9,727.3398499

N_11862,motorcycle,route_11,727.5554950000001

N_11837,motorcycle,route_10,727.6274121

N_11879,motorcycle,route_11,728.9265201000001

N_11893,motorcycle,route_11,729.5044507

N_11897,motorcycle,route_11,729.6477594

N_11903,motorcycle,route_11,729.9430462

N_11857,motorcycle,route_9,730.9539184

N_11934,motorcycle,route_11,732.3270072

N_11942,motorcycle,route_11,732.693876

N_11833,car,route_10,733.2708006

N_11946,motorcycle,route_9,733.3424001000001

N_11959,motorcycle,route_11,733.4152593

N_11915,motorcycle,route_10,733.7035666

N_12013,motorcycle,route_11,735.9434205

N_12014,motorcycle,route_11,735.9434323

N_12020,motorcycle,route_11,736.3025528000001

N_12032,motorcycle,route_11,736.7348185000001

N_12039,motorcycle,route_11,737.3904192

N_12049,motorcycle,route_11,737.7585215

N_11994,motorcycle,route_10,738.2621371

N_12063,motorcycle,route_11,738.6281650000001

N_12036,motorcycle,route_9,738.9151257000001

N_12071,motorcycle,route_11,739.2059558000001

N_12065,motorcycle,route_10,740.7286935000001

N_12089,motorcycle,route_9,741.9556889

N_12113,motorcycle,route_9,742.0990124

N_12145,motorcycle,route_11,743.9840706

N_12192,motorcycle,route_10,745.7233355000001

N_12201,motorcycle,route_9,746.0125977

N_12205,motorcycle,route_9,746.8754123

N_12251,motorcycle,route_11,748.4724934000001

N_12216,motorcycle,route_9,748.5490136000001

N_12259,motorcycle,route_11,748.7642582000001

N_12277,motorcycle,route_11,749.7777887000001

N_12281,motorcycle,route_10,750.0682199

N_12291,motorcycle,route_9,750.7204878

N_12300,motorcycle,route_9,750.9348901000001

N_12287,motorcycle,route_9,751.5908908

N_12290,motorcycle,route_10,752.5300619000001

N_12286,motorcycle,route_10,752.8211836

N_12338,motorcycle,route_11,753.1830005

N_12344,motorcycle,route_11,753.4721217

N_12356,motorcycle,route_11,754.0461057

N_12355,motorcycle,route_9,754.2615834000001

N_12361,motorcycle,route_9,754.4774704

N_12367,motorcycle,route_10,754.7680523

N_12357,motorcycle,route_10,755.1313906

N_12366,motorcycle,route_10,755.9962841

N_12387,car,route_9,756.0683287

N_12439,motorcycle,route_9,758.0885370000001

N_12452,car,route_11,758.5186572

N_12429,motorcycle,route_10,759.4605021

N_12450,motorcycle,route_10,760.5406897

