N_Name,Class,Direction,Time 
N_37466,car,route_10,2384.9575658
N_37362,car,route_11,2388.0779029
N_37444,car,route_10,2388.9665202
N_37580,car,route_10,2393.1923966
N_37589,car,route_10,2393.7817208
N_37601,car,route_10,2394.8969355
N_37587,car,route_10,2395.2683379
N_37615,car,route_10,2395.5633027999997
N_37619,car,route_10,2395.7123139
N_37622,car,route_10,2395.8599494
N_37761,car,route_10,2405.9314319
N_37781,car,route_10,2407.1165655
N_37785,car,route_10,2407.4133678
N_37806,car,route_11,2409.4174754
N_37820,car,route_10,2409.5652776
N_37822,car,route_11,2409.6395832
N_37827,car,route_10,2409.8625077
N_37838,car,route_10,2410.2357359
N_37848,car,route_10,2411.205155
N_37851,car,route_10,2411.4274907999998
N_37864,car,route_10,2413.2049971
N_37897,car,route_10,2413.7984407999998
N_37769,car,route_11,2414.2777787
N_37909,car,route_10,2414.5110865
N_37918,car,route_10,2415.2047009
N_37947,car,route_10,2416.9014205
N_37950,car,route_10,2417.1325079
N_37968,car,route_10,2418.2154538
N_37970,car,route_10,2418.4489069
N_37973,car,route_11,2418.6812929
N_37991,car,route_10,2422.691684
N_38050,car,route_10,2423.5405447
N_38037,car,route_11,2428.535174
N_38169,truck,route_11,2433.2943983
N_38482,car,route_11,2458.074783
N_38533,car,route_11,2463.8481349
N_38550,car,route_11,2464.1444896
N_38635,motorcycle,route_11,2471.8236873
N_38629,car,route_11,2474.1115952
N_38836,car,route_9,2490.8237805
N_38885,car,route_11,2495.7860768
N_39031,car,route_11,2502.0233115
N_38240,car,route_10,2507.9404001
N_39193,truck,route_11,2513.3507983
N_39228,car,route_11,2513.8716405
N_39233,truck,route_11,2514.1685723
N_39603,car,route_9,2546.9534895
N_39607,car,route_11,2547.1018434
N_39609,car,route_11,2547.2479217
N_39889,car,route_11,2569.6349681
N_39910,truck,route_11,2570.0800609
N_40271,truck,route_11,2596.7380122
N_40273,truck,route_11,2596.8841523
N_40274,truck,route_11,2597.6972588
N_40687,car,route_10,2623.6339411
N_40695,car,route_10,2623.8578529
N_40712,car,route_10,2624.7516523
N_40783,car,route_10,2625.9461534
N_40757,car,route_10,2627.2198918999998
N_40841,car,route_10,2627.4441937
N_40824,car,route_9,2627.8181833
N_40872,car,route_10,2628.1872405
N_40930,car,route_10,2629.6753323
N_40935,car,route_9,2629.6753511
N_40948,car,route_9,2629.9731418
N_40964,car,route_9,2630.2685748999997
N_40945,car,route_10,2630.7878484
N_41053,car,route_10,2632.3560176
N_41021,car,route_10,2632.3560514
N_41112,car,route_9,2633.7753265
N_41113,motorcycle,route_9,2633.77535
N_41133,motorcycle,route_9,2634.0711657
N_41170,car,route_9,2634.7423863
N_41150,car,route_10,2634.8164778
N_41186,car,route_9,2635.040202
N_41211,car,route_10,2635.6416443
N_41255,car,route_10,2636.3041957
N_41265,car,route_10,2636.4538575
N_41224,truck,route_10,2636.7494029
N_41298,car,route_10,2637.2715179
N_41281,car,route_10,2637.6415371
N_41328,truck,route_10,2638.3124059
N_41339,truck,route_10,2638.5348912
N_41193,car,route_9,2639.0573719
N_40973,car,route_9,2639.4266989
N_41377,car,route_10,2639.7226944
N_41383,car,route_10,2639.8696162
N_41402,car,route_10,2640.4660859
N_41413,car,route_10,2640.8381044
N_41421,car,route_10,2640.9877868
N_41412,car,route_10,2642.0956651
N_41451,truck,route_10,2642.7638434
N_41485,car,route_10,2642.8374814
N_41480,car,route_10,2643.1347591
N_41491,car,route_10,2643.6537895
N_41520,car,route_10,2643.805601
N_41533,car,route_10,2644.035067
N_41563,car,route_10,2644.700706
N_41570,car,route_10,2644.9225665999998
N_41589,car,route_11,2645.5191785
N_41606,car,route_9,2645.8171232
N_41637,car,route_10,2647.0099103
N_41664,truck,route_10,2647.6104454
N_41687,car,route_9,2647.6843604
N_41699,car,route_9,2647.9067378
N_41706,car,route_9,2649.3991255
N_41808,car,route_9,2650.5140041
N_41624,car,route_10,2650.7371425
N_41827,truck,route_10,2651.0341419
N_41829,car,route_10,2651.1082809
N_41842,car,route_10,2651.2562914
N_41845,car,route_9,2651.4047508
N_41862,car,route_9,2651.8534164
N_41917,car,route_9,2652.6752472
N_41869,car,route_9,2652.7491069
N_41942,car,route_9,2653.1183215
N_41957,car,route_10,2653.4897746
N_41971,car,route_9,2653.7872539
N_42003,car,route_10,2654.9068256
N_42041,car,route_10,2655.055307
N_42067,car,route_10,2655.5783022
N_42083,car,route_10,2655.8019041
N_42098,car,route_10,2656.0258525
N_42120,car,route_11,2656.4724214
N_42139,car,route_10,2656.7710725
N_42153,truck,route_11,2657.0693194
N_42168,car,route_11,2657.2204584
N_42177,truck,route_11,2657.3698047
N_42155,car,route_9,2657.3698325
N_42211,truck,route_9,2658.1194677
N_42223,truck,route_9,2658.3458035
N_42239,truck,route_9,2658.8686377
N_42175,car,route_11,2659.2409635
N_42014,car,route_10,2659.9915895999998
N_41973,car,route_10,2660.0667075
N_42296,car,route_9,2660.7394412
N_42311,car,route_9,2662.9982099
N_42360,car,route_10,2664.5637304
N_42429,car,route_10,2666.6406717
N_42492,car,route_10,2667.8340666999998
N_42256,car,route_9,2667.985366
N_42498,car,route_10,2668.1339454999998
N_42502,car,route_10,2668.2842792
N_42493,car,route_10,2668.507677
N_42522,car,route_10,2668.6554858
N_42526,car,route_10,2668.8049852
N_42482,car,route_11,2668.8050209
N_42544,car,route_9,2669.3989782
N_42553,car,route_10,2669.922073
N_42560,car,route_10,2670.2912378
N_42499,car,route_10,2672.2221609
N_42321,car,route_9,2672.819825
N_42452,truck,route_9,2673.1913704
N_42425,car,route_10,2674.5274074
N_42666,car,route_9,2677.349038
N_42610,car,route_10,2678.3873061
N_42699,car,route_10,2678.9078311
N_42494,car,route_9,2681.3528233
N_42766,car,route_10,2682.2466391
N_42860,truck,route_10,2684.6943513
N_42868,car,route_10,2684.8425868
N_42876,truck,route_10,2685.2128328
N_42881,truck,route_10,2685.4348137
N_42877,motorcycle,route_11,2685.4348593
N_42687,car,route_9,2686.3250255
N_42938,car,route_9,2688.4833434
N_42943,car,route_9,2688.7072504
N_42951,car,route_9,2689.0045673
N_42965,car,route_10,2690.0456132
N_42957,car,route_9,2690.3398442
N_42870,car,route_11,2690.9332584
N_42823,car,route_10,2691.0092205
N_42971,car,route_10,2691.7479992
N_43044,motorcycle,route_11,2692.7165209
N_42940,car,route_9,2693.9850603
N_43019,car,route_9,2694.3547481
N_43081,car,route_10,2694.503366
N_43106,car,route_10,2695.0995436
N_43074,car,route_10,2695.2470749
N_43113,car,route_10,2695.4690763
N_43120,car,route_10,2695.6165812
N_43139,car,route_10,2696.3653631
N_42913,car,route_9,2696.5126838
N_43155,car,route_9,2697.179597
N_43199,car,route_10,2698.3743541
N_43204,car,route_10,2698.5229393
N_43123,car,route_10,2699.4870075999997
N_43222,car,route_10,2700.1579303
N_43069,car,route_9,2700.1579497
N_43264,truck,route_9,2701.049434
N_43316,motorcycle,route_11,2702.1671234
N_43180,car,route_10,2702.6172458
N_43240,car,route_10,2703.6513093
N_43363,car,route_10,2703.800046
N_43304,car,route_9,2704.0219429
N_43373,motorcycle,route_11,2704.1688158
N_43375,motorcycle,route_9,2704.1688397
N_43417,car,route_10,2706.1652328
N_43456,truck,route_9,2706.3875944
N_43411,car,route_10,2706.7550097
N_43328,car,route_10,2707.050604
N_43459,car,route_10,2707.1980112
N_43540,car,route_10,2709.6398681
N_43545,car,route_10,2709.8614038
N_43552,car,route_10,2710.0115675
N_43556,motorcycle,route_9,2710.0853533
N_43554,car,route_10,2710.085395
N_43558,car,route_10,2710.3101335
N_43566,car,route_10,2710.3849055
N_43567,motorcycle,route_9,2710.9019699
N_43595,motorcycle,route_9,2711.2730248
N_43466,car,route_10,2712.6734333
N_43686,motorcycle,route_9,2713.3410029
N_43561,truck,route_10,2713.4143604
N_43620,car,route_10,2714.0107218
N_43710,motorcycle,route_9,2714.2341496
N_43770,motorcycle,route_9,2715.0512398
N_43772,car,route_10,2715.1238987
N_43787,motorcycle,route_9,2715.427849
N_43791,car,route_10,2715.5016298
N_43509,car,route_10,2715.8740439
N_43695,car,route_10,2716.7670396
N_43808,car,route_9,2716.8424105999998
N_43760,car,route_10,2719.0691618
N_43917,car,route_10,2720.6961477
N_43933,car,route_10,2721.2155081
N_43867,car,route_10,2723.295726
N_44004,motorcycle,route_9,2723.9673635999998
N_44036,motorcycle,route_9,2724.4860418
N_44047,motorcycle,route_9,2724.7080682
N_44062,motorcycle,route_10,2725.3045349
N_44070,motorcycle,route_10,2725.5286708
N_43721,car,route_10,2726.1249581
N_44088,car,route_10,2726.8645998
N_44122,car,route_10,2727.2373989
N_44139,car,route_10,2727.5331092
N_43971,car,route_9,2728.7963222
N_44164,car,route_11,2728.7963521
N_44151,bus,route_10,2733.4000358
N_44267,bus,route_10,2733.8437601
N_44246,car,route_9,2733.9171185
N_44274,bus,route_10,2734.0701043999998
N_44297,truck,route_10,2735.2583927
N_44300,truck,route_10,2735.4064703999998
N_44310,car,route_10,2735.7751999
N_44317,car,route_10,2736.0024101
N_44320,car,route_10,2736.226885
N_44415,car,route_11,2743.6182911
N_44452,car,route_11,2744.4306624
N_44315,car,route_9,2744.5091754
N_44465,car,route_10,2744.8045114
N_44510,car,route_10,2746.7300239
N_44516,car,route_10,2747.0279934
N_44574,car,route_10,2749.4806336
N_44586,car,route_10,2749.999609
N_44593,bus,route_10,2750.300513
N_44629,car,route_9,2757.3615672
N_44758,car,route_11,2757.8082833
N_44857,car,route_10,2762.6308445
N_44889,car,route_10,2764.19034
N_44895,car,route_10,2764.7799046
N_44910,car,route_10,2765.2244361
N_44929,truck,route_10,2766.5568056
N_44941,truck,route_10,2767.4492945
N_45296,car,route_11,2792.4940262
N_45474,car,route_10,2802.3615888
N_45489,bus,route_10,2804.7417801
N_45493,bus,route_10,2805.2596001
N_45626,car,route_10,2813.6716656
N_45630,bus,route_10,2813.8197284
N_45642,bus,route_10,2814.4151287
N_45647,bus,route_10,2814.712101
N_45670,bus,route_10,2815.7531423
N_45687,car,route_10,2816.9383512
N_45703,car,route_11,2819.5418965
N_45717,car,route_11,2819.7639722999998
N_45718,car,route_11,2819.9117204
N_45767,bus,route_10,2824.3653042
N_45811,bus,route_10,2827.1799661
N_45816,bus,route_10,2827.3286818
N_45842,car,route_10,2828.8079352
N_45845,car,route_10,2828.9565349
N_45864,car,route_10,2830.0690778
N_45875,car,route_10,2831.1797708
N_45882,car,route_10,2831.7001001
N_45900,car,route_10,2833.1806135
N_45920,car,route_10,2836.1452818
N_45934,truck,route_10,2843.1845601
N_46003,truck,route_10,2850.5961864
N_46049,truck,route_10,2852.3084887
N_46080,car,route_11,2855.1950416
N_46083,car,route_11,2856.0141255
N_46084,car,route_11,2856.1611816
N_46085,car,route_11,2856.3088137
N_46087,car,route_11,2856.456725
N_46110,bus,route_10,2858.4560352
N_46114,bus,route_10,2859.0482739
N_46125,bus,route_10,2859.6400713
N_46167,truck,route_11,2863.3450154
N_46174,truck,route_11,2863.7912413999998
N_46210,bus,route_10,2867.5676596
N_46216,bus,route_10,2868.1585892
N_46225,bus,route_10,2872.979605
N_46273,car,route_10,2873.6446085
N_46298,car,route_10,2876.300926
N_46301,car,route_10,2876.4479512
N_46321,car,route_11,2879.3487291
N_46336,car,route_11,2880.3110705999998
N_46431,car,route_9,2891.6369204
N_46443,car,route_11,2892.0823184
N_46479,bus,route_10,2913.5742526999998
N_46702,bus,route_10,2928.4137762
N_46713,bus,route_10,2929.977545
N_46718,bus,route_10,2930.4971562
N_46726,bus,route_10,2933.9975273
N_46772,bus,route_10,2935.8450336
N_46822,car,route_11,2940.0835345
N_46826,car,route_11,2940.3064259
N_46831,car,route_11,2940.8249931
N_46834,car,route_11,2940.9727457
N_46907,bus,route_10,2947.3581209999998
N_46990,car,route_11,2956.7860935
N_47125,truck,route_10,2969.8640585
N_47146,truck,route_10,2974.3873129
N_47247,bus,route_10,3002.7373247
N_47399,truck,route_10,3004.1386288
N_47556,bus,route_10,3010.2358785
N_47567,bus,route_10,3010.8297611
N_47812,car,route_10,3017.2097842
N_47774,car,route_10,3019.7332703
N_47805,car,route_10,3021.768786
N_47992,car,route_10,3022.4363703
N_47996,car,route_10,3022.5878784
N_48004,car,route_10,3022.7356446
N_47958,car,route_9,3022.9561119
N_48027,car,route_9,3023.2504261999998
N_48038,car,route_9,3024.2195834
N_48142,car,route_10,3026.2341228
N_48145,car,route_9,3026.3823453
N_48156,car,route_9,3026.6055619
N_48073,car,route_10,3026.679365
N_48168,car,route_9,3027.1229172
N_48170,car,route_10,3027.1974283
N_47919,car,route_10,3029.7313619
N_48319,car,route_10,3032.1049676
N_48341,car,route_10,3032.7724131
N_48350,car,route_10,3032.9965517
N_48213,car,route_10,3033.218883
N_48082,bus,route_9,3033.521767
N_48043,car,route_10,3033.7447354
N_48428,car,route_10,3035.6703921
N_48435,car,route_10,3036.0240565999998
N_48448,car,route_10,3036.3240109
N_48453,car,route_10,3036.6198696
N_48164,car,route_10,3037.290953
N_48484,car,route_9,3037.738224
N_48306,car,route_10,3038.3333299
N_48492,car,route_9,3038.4835461
N_48517,car,route_9,3039.1508301
N_48525,car,route_9,3039.521462
N_48531,car,route_9,3039.6720655999998
N_48546,car,route_10,3041.3028633
N_48388,car,route_9,3042.1990554999998
N_48604,truck,route_10,3042.7219023
N_48611,car,route_11,3042.9480101
N_48557,truck,route_9,3043.1742897999998
N_48624,car,route_11,3043.3977338
N_48641,truck,route_11,3043.9923024
N_48644,truck,route_10,3044.2911346
N_48652,car,route_10,3044.5144763
N_48662,car,route_10,3044.6645331
N_48680,car,route_10,3045.0346022
N_48687,truck,route_10,3045.2575791
N_48694,truck,route_10,3045.4827578
N_48709,car,route_9,3045.9281895
N_48704,truck,route_10,3046.2242175
N_48729,car,route_10,3046.373383
N_48758,car,route_10,3047.5658643
N_48789,car,route_10,3048.0145583
N_48795,motorcycle,route_9,3048.1626007
N_48807,motorcycle,route_9,3048.3857315
N_48730,truck,route_9,3050.47882
N_48732,car,route_10,3051.8881218
N_48867,car,route_9,3054.2707004
N_49050,car,route_10,3055.60904
N_49058,motorcycle,route_11,3056.0560502
N_48915,car,route_9,3057.396221
N_48952,car,route_10,3057.3962593
N_48801,bus,route_10,3058.1395347
N_49186,motorcycle,route_11,3059.5581008999998
N_48961,car,route_9,3061.4998424
N_49303,motorcycle,route_11,3063.2212306
N_49215,car,route_10,3063.6708186
N_49355,car,route_9,3065.3866528
N_49409,car,route_9,3067.5454596
N_49415,car,route_10,3067.6195979999998
N_49320,car,route_10,3069.1734508
N_49496,car,route_10,3070.6539903
N_49503,car,route_10,3071.0223922
N_49509,car,route_10,3071.318281
N_49339,car,route_9,3071.6133036
N_49494,car,route_10,3072.6464107
N_49332,car,route_9,3075.0070913
N_49523,car,route_10,3076.2691329
N_49498,car,route_9,3077.7567202
N_49690,car,route_10,3078.3546977
N_49719,car,route_9,3079.433185
N_49721,car,route_10,3079.5068901
N_49725,car,route_9,3079.6560716999998
N_49730,car,route_10,3079.7311694
N_49736,car,route_10,3079.9545187
N_49683,car,route_10,3081.7524428
N_49801,car,route_10,3081.9772591
N_49606,car,route_9,3082.2087511
N_49601,car,route_10,3082.8316956
N_49913,motorcycle,route_9,3084.5537191
N_49955,car,route_10,3085.5237299
N_49947,car,route_10,3085.7484648
N_49757,car,route_9,3085.8219782
N_49972,car,route_9,3086.1197596
N_49908,car,route_10,3087.6199876
N_50027,motorcycle,route_9,3087.9978218
N_50048,motorcycle,route_9,3088.372087
N_50050,motorcycle,route_11,3088.4480688
N_50047,car,route_10,3088.521724
N_49928,car,route_10,3088.8928916
N_49844,car,route_9,3090.7610251
N_50118,truck,route_10,3091.0603746
N_50127,car,route_10,3091.5826195
N_50137,truck,route_10,3092.028437
N_50148,truck,route_10,3092.6019845
N_50044,car,route_9,3093.6437382
N_50172,motorcycle,route_11,3093.8654154
N_49990,car,route_10,3094.691118
N_49973,car,route_9,3096.4011559
N_50221,car,route_10,3096.5484382
N_50187,car,route_10,3097.2122857
N_50140,car,route_10,3098.3238578
N_50152,car,route_9,3099.0747706
N_50332,car,route_10,3100.1923329
N_50346,truck,route_9,3100.6412520999997
N_50334,car,route_10,3102.4259147
N_50362,car,route_10,3102.4259708
N_50310,car,route_9,3102.7984963
N_50302,car,route_9,3103.2442803
N_50436,car,route_10,3104.6564041
N_50439,car,route_10,3104.881406
N_50447,car,route_10,3105.1770044
N_50453,car,route_10,3105.3975322
N_50421,car,route_10,3105.7704012
N_50456,motorcycle,route_9,3105.7704463
N_50368,car,route_9,3107.6287353
N_50418,car,route_10,3108.8177626
N_50431,car,route_9,3113.042035
N_50499,car,route_10,3113.0420946
N_50615,car,route_10,3113.1163044
N_50649,car,route_10,3114.1526738
N_50749,car,route_10,3119.704195
N_50541,car,route_9,3120.0799395
N_50715,car,route_11,3122.4635705
N_50782,car,route_11,3125.8063126
N_50848,car,route_9,3127.5188393
N_50930,motorcycle,route_11,3132.498715
N_51061,car,route_9,3140.4983045
N_51328,car,route_10,3160.6001397
N_51396,car,route_9,3164.1650424
N_51481,car,route_10,3169.8105067
N_51488,car,route_10,3170.1064708
N_51490,car,route_10,3170.3297712
N_51512,car,route_11,3171.8902482
N_51523,car,route_11,3172.4126268
N_51472,car,route_11,3175.5358178
N_51667,car,route_11,3187.5875823
N_51499,car,route_9,3197.1648738
N_51873,truck,route_11,3202.2958041
N_51825,car,route_9,3203.5579768
N_51900,car,route_9,3204.4519777
N_51942,car,route_11,3207.1407334
N_51963,car,route_9,3210.7006413999998
N_52106,car,route_9,3221.8450351
N_52114,car,route_9,3222.2151838
N_52118,car,route_9,3222.5851959
N_52127,car,route_11,3224.5871212
N_52185,car,route_9,3226.2917881
N_52274,car,route_10,3230.8839819
N_52297,car,route_10,3232.4428276
N_52459,car,route_11,3255.5215635
N_52577,car,route_9,3260.9520197
N_52592,car,route_9,3261.837803
N_52597,car,route_9,3262.0600124
N_52603,car,route_9,3262.5798656
N_52607,car,route_9,3262.80261
N_52639,car,route_9,3266.2711631
N_52655,car,route_9,3266.8683706
N_52824,car,route_11,3294.9197
N_53107,car,route_11,3310.0168419
N_53252,car,route_11,3323.9369396
N_53255,car,route_11,3324.3954586
N_53267,car,route_11,3325.2495215999998
N_53332,car,route_11,3331.827003
N_53342,car,route_11,3332.3717607
N_53428,truck,route_11,3341.4965523
N_53533,car,route_11,3352.6046284999998
N_53773,car,route_11,3377.5513505
N_53781,car,route_11,3378.2148579
N_53858,truck,route_11,3383.4773192
N_53880,truck,route_11,3385.478992
N_54009,car,route_11,3394.9871172
N_54010,car,route_11,3395.2084977
N_54260,car,route_10,3407.3683889
N_54265,car,route_10,3407.5171004
N_54281,car,route_10,3407.9614905
N_54360,car,route_10,3410.2927704
N_53929,car,route_9,3410.6620292
N_54376,car,route_9,3411.9288318
N_54427,car,route_11,3411.9288587
N_54431,car,route_10,3412.6715363
N_53759,car,route_10,3412.8225155
N_54459,car,route_10,3412.822565
N_54485,car,route_10,3413.4169293
N_54528,truck,route_10,3414.4559547
N_54658,car,route_10,3417.0608339
N_54614,car,route_11,3419.1469217999997
N_54755,car,route_10,3419.2202548
N_54682,car,route_10,3419.5168958
N_54785,car,route_10,3419.8868366
N_54823,car,route_10,3420.9278284
N_54841,car,route_10,3421.2231174
N_54865,car,route_10,3421.6686036
N_54875,car,route_10,3421.9659295
N_54882,car,route_10,3422.1135461
N_54869,car,route_10,3423.3005246
N_54927,truck,route_10,3423.5220080999998
N_54940,truck,route_10,3423.7433232
N_54968,car,route_10,3424.2697454999998
N_51485,bus,route_9,3425.0105654
N_55123,truck,route_10,3428.2072414
N_55142,truck,route_10,3428.5835929
N_55243,car,route_10,3431.1962229
N_54706,truck,route_10,3431.4924704
N_55269,car,route_9,3431.8664924
N_55348,bus,route_10,3434.7481645
N_55355,bus,route_9,3434.9683394
N_55356,bus,route_10,3434.9683956
N_55365,bus,route_9,3435.1929278
N_55373,bus,route_9,3435.5629879
N_55382,bus,route_10,3435.5630453
N_55385,car,route_10,3435.6370732
N_55387,car,route_10,3435.7853376
N_55405,bus,route_10,3436.525479
N_55421,bus,route_10,3436.8937637999998
N_55480,bus,route_10,3443.4773883
N_55580,car,route_10,3443.5514448999998
N_55616,car,route_9,3445.6991763
N_55577,car,route_10,3447.9181059
N_55680,car,route_10,3448.5075483
N_55698,car,route_9,3449.4713077
N_55702,car,route_9,3449.5449894
N_55690,car,route_9,3449.9866137999998
N_55719,car,route_9,3450.2065823
N_55593,car,route_9,3450.3530191
N_55721,car,route_9,3450.3530565
N_55725,car,route_9,3450.5752466
N_55753,car,route_10,3451.7632476
N_55757,motorcycle,route_9,3451.9852272
N_55787,car,route_9,3453.6930217
N_55732,car,route_9,3453.8422791
N_55826,car,route_9,3455.3283786
N_55841,car,route_9,3455.776387
N_55824,car,route_10,3455.997864
N_55751,car,route_10,3456.3672567
N_55892,car,route_10,3457.1832712
N_55900,car,route_10,3457.4041649
N_55899,car,route_10,3457.5513913
N_55908,car,route_10,3457.7021325
N_55914,car,route_10,3457.7759011
N_55920,car,route_10,3457.9241097999998
N_55938,car,route_10,3458.8114603999998
N_55965,car,route_9,3459.4048454
N_55705,truck,route_9,3460.1505161
N_55869,car,route_10,3461.7856385
N_56109,car,route_10,3465.1327126
N_55977,car,route_9,3466.2484094
N_56204,motorcycle,route_10,3466.6178814
N_56205,car,route_10,3466.6925058
N_56048,car,route_10,3467.2147496
N_56248,car,route_11,3467.8825073
N_56250,truck,route_9,3468.0301896
N_56268,car,route_10,3468.9140767
N_56293,car,route_10,3469.6518086
N_56290,car,route_10,3469.7255311
N_56300,car,route_10,3470.1000473999998
N_56319,car,route_10,3470.7643769
N_56174,car,route_9,3471.1335702
N_56338,car,route_10,3471.4291583
N_56254,car,route_10,3473.1386495
N_56396,car,route_10,3473.6624373
N_56399,car,route_10,3473.8109506
N_56071,car,route_9,3474.7755278
N_56421,car,route_11,3475.1476025
N_56427,car,route_11,3475.3704842
N_56280,car,route_10,3477.0105647
N_56432,car,route_10,3477.6812854
N_56397,car,route_9,3477.8291348
N_56493,car,route_10,3478.5762365
N_56501,car,route_10,3478.7238783
N_56398,car,route_9,3480.3623354
N_56439,car,route_10,3480.9560442
N_56342,car,route_10,3482.3702571
N_56573,car,route_9,3484.3824184
N_56379,car,route_10,3484.5330626
N_56652,car,route_10,3485.4275247
N_56663,car,route_10,3486.1692319
N_56699,car,route_10,3486.3922148
N_56499,car,route_10,3486.4668434
N_56661,car,route_9,3488.3977452
N_56787,motorcycle,route_10,3489.0684182
N_56624,car,route_11,3489.8157716
N_56811,car,route_10,3490.7834085
N_56667,car,route_9,3492.6357274
N_56371,truck,route_10,3495.0742715
N_56802,car,route_10,3497.5814175
N_56987,car,route_9,3497.8818602
N_56918,bus,route_11,3498.3200741
N_57069,car,route_10,3502.5258906
N_57087,car,route_10,3503.4878579
N_57054,truck,route_11,3503.5623172
N_57141,car,route_9,3506.5941509
N_57127,car,route_11,3507.113678
N_57155,car,route_9,3507.3367794
N_57027,car,route_9,3507.6319315
N_57197,motorcycle,route_9,3509.6234102
N_57295,car,route_9,3513.6285943
N_57340,bus,route_9,3515.187659
N_57346,bus,route_9,3515.4091259
N_57355,bus,route_9,3515.6316989
N_57371,truck,route_9,3516.0780415
N_57389,motorcycle,route_11,3516.5232037
N_57414,truck,route_9,3517.2667114
N_57658,car,route_9,3535.4188227
N_57843,car,route_9,3538.4437216
N_58000,car,route_9,3545.5282763
N_58012,car,route_9,3545.9716915999998
N_58018,car,route_11,3546.6320487
N_58027,car,route_11,3546.855883
N_58029,car,route_11,3547.0045665
N_57168,car,route_10,3556.6733498
N_58299,car,route_11,3560.6550314
N_58318,truck,route_11,3562.1361502
N_58936,car,route_11,3599.2115005
N_59075,bus,route_11,3609.4844709999998
N_59275,truck,route_11,3623.4872802
N_59277,truck,route_11,3623.7836408
N_60173,car,route_11,3685.3772014
N_60181,car,route_11,3685.8959399
N_60479,car,route_11,3711.9488945
N_60480,car,route_11,3712.3887361
N_60483,car,route_11,3712.7650701
N_60572,car,route_9,3718.8091831
N_60576,car,route_9,3719.2498831
N_61047,truck,route_11,3751.8949981
N_61219,car,route_11,3759.4432605
N_61254,car,route_9,3761.810601
N_61274,car,route_9,3762.4746145999998
N_61292,car,route_9,3763.5094234
N_61300,car,route_9,3764.0264163
N_61302,car,route_9,3764.1738364
N_61305,car,route_9,3764.6181526
N_61309,car,route_9,3764.9842736
N_61310,car,route_9,3765.1313668
N_61312,car,route_9,3765.2784471
N_61358,car,route_11,3768.4629403
N_61616,car,route_9,3788.4545027
N_61625,car,route_9,3788.7544669
N_61629,car,route_9,3788.9046162
N_61638,car,route_9,3789.3546087
N_61646,car,route_11,3789.5755967
N_61650,car,route_9,3789.7236717
N_61660,car,route_9,3790.2478785
N_61663,car,route_9,3790.3946778
N_61685,car,route_9,3791.5031905
N_59375,car,route_10,3792.100633
N_61688,car,route_10,3794.1756827
N_61773,car,route_11,3795.9588145
N_61808,car,route_11,3796.3293549
N_61820,car,route_11,3796.8454542
N_61713,car,route_10,3797.3596071
N_61964,car,route_10,3802.0207745
N_61935,car,route_9,3803.2027775
N_62007,car,route_10,3803.5707118
N_62011,truck,route_10,3803.7925686
N_62023,truck,route_10,3804.2355039
N_62038,truck,route_10,3804.5341162
N_62052,truck,route_10,3804.8331089
N_62003,car,route_11,3804.907587
N_62062,truck,route_10,3805.3507841
N_62069,car,route_11,3805.6458228
N_62082,truck,route_10,3805.9409732999998
N_62090,truck,route_10,3806.1635954
N_62087,car,route_10,3806.2426083
N_62107,truck,route_10,3806.7618589
N_61925,car,route_9,3808.393392
N_62177,motorcycle,route_9,3808.9186437
N_62010,car,route_10,3811.8557762
N_62333,car,route_10,3812.2292643
N_62301,car,route_9,3812.3044384
N_62353,car,route_9,3812.6822197
N_62372,car,route_9,3812.9872583
N_62377,car,route_10,3813.0618099
N_62399,car,route_10,3813.437349
N_62416,car,route_10,3813.7366233
N_62420,car,route_9,3813.8852811
N_62435,truck,route_9,3814.1132893999998
N_62443,truck,route_9,3814.3371269
N_62455,truck,route_9,3814.486042
N_62504,motorcycle,route_10,3815.6001535
N_62507,car,route_10,3815.7491981
N_62201,car,route_10,3816.1201568
N_62412,car,route_10,3816.4179712
N_62544,car,route_10,3816.5658364
N_62558,car,route_10,3817.0854059
N_62192,car,route_9,3817.9737132
N_62610,car,route_10,3818.1216198
N_62612,motorcycle,route_9,3818.1216472
N_62614,car,route_10,3818.1216725
N_62620,motorcycle,route_9,3818.2701808
N_62623,car,route_10,3818.4199663
N_62634,car,route_10,3818.6420236999998
N_62643,car,route_10,3818.792943
N_62635,car,route_10,3819.0141557
N_62700,car,route_9,3819.8350738999998
N_62708,car,route_9,3819.9099808
N_62731,car,route_9,3820.7282306
N_62512,car,route_10,3821.1801519
N_62691,car,route_10,3821.3294808
N_62773,car,route_9,3821.8485744
N_62791,motorcycle,route_9,3822.5232957
N_62826,car,route_10,3824.0184705
N_62785,car,route_10,3825.1358118
N_62910,car,route_10,3825.4350563
N_62730,car,route_9,3826.4007936
N_62968,car,route_11,3827.4367905
N_63039,car,route_10,3830.4079398
N_62934,bus,route_9,3831.2241611
N_63079,car,route_10,3831.3001277
N_62925,car,route_10,3832.8573283
N_63034,car,route_10,3833.8268346
N_63203,car,route_10,3834.7130644999997
N_63215,car,route_10,3835.0083663
N_63220,car,route_10,3835.2311188
N_63160,car,route_9,3835.3073483
N_63267,car,route_9,3836.6426887
N_63052,bus,route_10,3840.1414229
N_63269,car,route_10,3841.182621
N_63291,bus,route_9,3841.3348055
N_63458,car,route_10,3844.8304347
N_63479,car,route_10,3844.979887
N_63500,car,route_10,3845.7209818
N_63510,car,route_11,3845.9434885
