Name,Class,Direction,Time

S_10632,car,route_5,702.0686724

S_10633,car,route_3,702.0686981

S_10634,car,route_4,702.0687172

S_10640,car,route_5,702.2199913000001

S_10642,car,route_4,702.2942435

S_10298,car,route_4,702.5185556

S_10659,car,route_4,702.8213694

S_10675,car,route_5,703.4202731

S_10529,car,route_3,704.6970845

S_10653,car,route_3,704.9952107

S_10723,car,route_3,705.3689674

S_10729,car,route_3,705.5957412

S_10747,car,route_4,706.1836942

S_10558,car,route_5,706.3302709

S_10756,car,route_4,706.3303314

S_10755,car,route_3,706.4064766

S_10766,car,route_3,706.7056982

S_10769,car,route_4,706.7057416

S_10778,car,route_3,707.0006251

S_10781,motorcycle,route_4,707.1489479

S_10782,car,route_3,707.1489843

S_10789,motorcycle,route_4,707.444329

S_10793,car,route_4,707.6672864

S_10832,truck,route_4,709.0890115

S_10833,truck,route_4,709.2367059000001

S_10836,motorcycle,route_4,709.6078178

S_10860,motorcycle,route_4,709.9019719

S_10794,car,route_3,710.5683305

S_10881,motorcycle,route_3,711.1582315

S_10898,car,route_4,711.2322301

S_10913,car,route_4,711.8231268

S_10938,car,route_4,712.5709283

S_10965,car,route_4,713.4600222

S_10974,car,route_4,713.8285213

S_10713,car,route_5,714.4208981

S_11102,car,route_5,717.5298004

S_11122,car,route_4,717.8997749

S_11139,car,route_4,718.3471508

S_11047,truck,route_3,718.420783
